employee_id,hire_date,termination_date,org_l01,gender,ethnicity,job_level,ethnicity_is_underrepresented_minority,org_l00,org_l02,org_l03,termination_date_clean,termination_reason,is_termination_voluntary,job_level_category,job_level_category_ordered_w_indicators,job_track,job_level_idx,is_manager_track,employee_tenure_current_month_year,employee_tenure_duration_bucket,gender_remapped,ethnicity_remapped
e001119,2018-06-21,2022-02-28,Administrative,Female,Hispanic,IC3,TRUE,Company Inc.,Communications,Commercials,2022-02-28,Performance,FALSE,Associate,02--Associate (IC1-3),IC,3,FALSE,2.777087647,03--2-3 years,Female/Non-binary,02--Minority
e001120,2018-06-14,2020-08-27,Sales,Male,Black,S3,TRUE,Company Inc.,Sales Operations,Compensation and Incentives,2020-08-27,Gross Misconduct,FALSE,Support,01--Support (S1-3),S,3,FALSE,4.295376121,05--4+ years,Male,02--Minority
e001121,2018-06-29,2019-08-07,Sales,Female,Asian,IC2,FALSE,Company Inc.,Sales Training,Onboarding,2019-08-07,Role Mismatch,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,5.360938578,05--4+ years,Female/Non-binary,01--Asian
e001122,2018-06-05,2020-07-27,Production,Non-binary,Hispanic,S2,TRUE,Company Inc.,Research,Design,2020-07-27,Failure to Return from Leave,TRUE,Support,01--Support (S1-3),S,2,FALSE,4.380952381,05--4+ years,Female/Non-binary,02--Minority
e001123,2018-06-20,,Administrative,Male,Asian,IC5,FALSE,Company Inc.,Finance,Accounting,2999-12-31,,,Senior,03--Senior (IC4-5),IC,5,FALSE,6.501035197,05--4+ years,Male,01--Asian
e001124,2018-06-05,,Sales,Female,White,IC1,FALSE,Company Inc.,Business,Business Direct,2999-12-31,,,Associate,02--Associate (IC1-3),IC,1,FALSE,6.542443064,05--4+ years,Female/Non-binary,00--White
e001125,2018-06-29,2022-04-18,Sales,Male,Asian,S3,FALSE,Company Inc.,Sales Training,Onboarding,2022-04-18,Gross Misconduct,FALSE,Support,01--Support (S1-3),S,3,FALSE,2.641821946,03--2-3 years,Male,01--Asian
e001126,2018-06-28,2022-04-29,Production,Female,Asian,M4,FALSE,Company Inc.,Hardware,Manufacturing and Assembly,2022-04-29,Work/Life Balance,TRUE,Manager,06--Manager (M4-6),M,4,TRUE,2.611456177,03--2-3 years,Female/Non-binary,01--Asian
e001127,2018-06-20,2018-07-11,Administrative,Male,Asian,IC1,FALSE,Company Inc.,Communications,Marketing,2018-07-11,Career Progression,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,6.443064182,05--4+ years,Male,01--Asian
e001128,2018-06-26,2023-04-24,Sales,Male,Asian,IC3,FALSE,Company Inc.,Sales Operations,Sales Enablement,2023-04-24,Performance,FALSE,Associate,02--Associate (IC1-3),IC,3,FALSE,1.617667357,02--1-2 years,Male,01--Asian
e001129,2018-06-01,2019-03-29,Administrative,Non-binary,Black,S3,TRUE,Company Inc.,Communications,Market Research,2019-03-29,Management,TRUE,Support,01--Support (S1-3),S,3,FALSE,5.722567288,05--4+ years,Female/Non-binary,02--Minority
e001130,2018-06-01,2021-10-07,Administrative,Non-binary,Black,M5,TRUE,Company Inc.,Finance,Accounting,2021-10-07,Performance,FALSE,Manager,06--Manager (M4-6),M,5,TRUE,3.174603175,04--3-4 years,Female/Non-binary,02--Minority
e001131,2018-06-12,2024-03-29,Production,Male,Hispanic,IC6,TRUE,Company Inc.,Hardware,Manufacturing and Assembly,2024-03-29,Role Mismatch,TRUE,Staff,04--Staff (IC 6-7),IC,6,FALSE,0.6790890269,01--0.5-1 years,Male,02--Minority
e001132,2018-06-27,2022-04-20,Sales,Female,White,M6,FALSE,Company Inc.,Retail,Retail Support,2022-04-20,Policy Violation,FALSE,Manager,06--Manager (M4-6),M,6,TRUE,2.636300897,03--2-3 years,Female/Non-binary,00--White
e001133,2018-06-28,2018-09-11,Administrative,Female,Asian,S1,FALSE,Company Inc.,Legal,Corporate,2018-09-11,Dissatisfied with Performance Feedback,TRUE,Support,01--Support (S1-3),S,1,FALSE,6.271911663,05--4+ years,Female/Non-binary,01--Asian
e001134,2018-06-15,,Production,Male,White,S3,FALSE,Company Inc.,Quality Control,Production Audits,2999-12-31,,,Support,01--Support (S1-3),S,3,FALSE,6.514837819,05--4+ years,Male,00--White
e001135,2018-06-19,2019-06-26,Sales,Female,Asian,S1,FALSE,Company Inc.,Sales Training,Onboarding,2019-06-26,Company Culture,TRUE,Support,01--Support (S1-3),S,1,FALSE,5.476880607,05--4+ years,Female/Non-binary,01--Asian
e001136,2018-06-21,2020-07-31,Administrative,Female,Asian,S2,FALSE,Company Inc.,IT Services,IT Support,2020-07-31,Limited Internal Mobility Options,TRUE,Support,01--Support (S1-3),S,2,FALSE,4.369910283,05--4+ years,Female/Non-binary,01--Asian
e001137,2018-06-11,2020-10-22,Administrative,Female,Asian,IC4,FALSE,Company Inc.,Communications,Market Research,2020-10-22,Performance,FALSE,Senior,03--Senior (IC4-5),IC,4,FALSE,4.140786749,05--4+ years,Female/Non-binary,01--Asian
e001138,2018-06-19,2022-04-27,Sales,Female,Asian,IC5,FALSE,Company Inc.,Business,Account Management,2022-04-27,Compensation/Benefits,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,2.616977226,03--2-3 years,Female/Non-binary,01--Asian
e001139,2018-06-25,2021-03-01,Sales,Female,Black,IC5,TRUE,Company Inc.,Sales Operations,Sales Enablement,2021-03-01,Performance,FALSE,Senior,03--Senior (IC4-5),IC,5,FALSE,3.781918565,04--3-4 years,Female/Non-binary,02--Minority
e001140,2018-06-27,2019-12-05,Production,Male,Black,IC4,TRUE,Company Inc.,Service Delivery,Installation and Deployment,2019-12-05,Limited Internal Mobility Options,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,5.029675638,05--4+ years,Male,02--Minority
e001141,2018-06-04,2022-04-08,Production,Female,White,IC3,FALSE,Company Inc.,Research,Hardware Research,2022-04-08,Work Environment,TRUE,Associate,02--Associate (IC1-3),IC,3,FALSE,2.669427191,03--2-3 years,Female/Non-binary,00--White
e001142,2018-06-06,2020-03-24,Administrative,Female,Black,M7,TRUE,Company Inc.,People,People Operations,2020-03-24,Compensation/Benefits,TRUE,Senior Manager,07--Senior Manager (M7),M,7,TRUE,4.726017943,05--4+ years,Female/Non-binary,02--Minority
e001143,2018-06-18,2018-09-26,Production,Male,Black,IC5,TRUE,Company Inc.,Hardware,Supply Chain Management,2018-09-26,Work/Life Balance,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,6.230503796,05--4+ years,Male,02--Minority
e001144,2018-06-01,2020-06-08,Production,Female,Black,IC5,TRUE,Company Inc.,Research,Hardware Research,2020-06-08,Limited Internal Mobility Options,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,4.516218081,05--4+ years,Female/Non-binary,02--Minority
e001145,2018-06-15,2023-01-05,Production,Male,Hispanic,S3,TRUE,Company Inc.,Hardware,Supply Chain Management,2023-01-05,Change in Industry,TRUE,Support,01--Support (S1-3),S,3,FALSE,1.918564527,02--1-2 years,Male,02--Minority
e001146,2018-06-06,2022-04-26,Administrative,Female,Hispanic,IC8,TRUE,Company Inc.,IT Services,IT Support,2022-04-26,Leadership,TRUE,Principal,05--Principal (IC 8-10),IC,8,FALSE,2.61973775,03--2-3 years,Female/Non-binary,02--Minority
e001147,2018-06-21,2018-09-17,Sales,Female,Black,S2,TRUE,Company Inc.,Business,Account Management,2018-09-17,Company Culture,TRUE,Support,01--Support (S1-3),S,2,FALSE,6.255348516,05--4+ years,Female/Non-binary,02--Minority
e001148,2018-06-28,2022-01-28,Production,Female,Asian,IC4,FALSE,Company Inc.,Service Delivery,Product Maintenance,2022-01-28,Work Environment,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,2.862663906,03--2-3 years,Female/Non-binary,01--Asian
e001149,2018-06-05,2022-11-23,Administrative,Female,Asian,M4,FALSE,Company Inc.,Communications,Marketing,2022-11-23,Mutual Separation,FALSE,Manager,06--Manager (M4-6),M,4,TRUE,2.037267081,03--2-3 years,Female/Non-binary,01--Asian
e001150,2018-06-27,2020-07-09,Sales,Female,White,IC3,FALSE,Company Inc.,Sales Training,Sales Development,2020-07-09,Gross Misconduct,FALSE,Associate,02--Associate (IC1-3),IC,3,FALSE,4.430641822,05--4+ years,Female/Non-binary,00--White
e001151,2018-06-08,2021-03-29,Sales,Male,Asian,IC8,FALSE,Company Inc.,Retail,Retail Direct,2021-03-29,Company Confidence,TRUE,Principal,05--Principal (IC 8-10),IC,8,FALSE,3.704623879,04--3-4 years,Male,01--Asian
e001152,2018-06-22,2019-12-23,Administrative,Female,Asian,IC7,FALSE,Company Inc.,Risk Management,Operational Risk,2019-12-23,Dissatisfied with Performance Feedback,TRUE,Staff,04--Staff (IC 6-7),IC,7,FALSE,4.979986197,05--4+ years,Female/Non-binary,01--Asian
e001153,2018-06-08,2020-05-21,Administrative,Male,Hispanic,S3,TRUE,Company Inc.,Legal,Regulatory and Compliance,2020-05-21,Limited Internal Mobility Options,TRUE,Support,01--Support (S1-3),S,3,FALSE,4.565907522,05--4+ years,Male,02--Minority
e001154,2018-06-06,2022-05-02,Sales,Male,Asian,M4,FALSE,Company Inc.,Consumer,Telemarketing,2022-05-02,Inability to Work Remotely,TRUE,Manager,06--Manager (M4-6),M,4,TRUE,2.603174603,03--2-3 years,Male,01--Asian
e001155,2018-06-15,2018-09-07,Administrative,Male,Hispanic,IC1,TRUE,Company Inc.,Risk Management,Strategic Risk,2018-09-07,Career Progression,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,6.282953761,05--4+ years,Male,02--Minority
e001156,2018-06-28,2018-12-24,Sales,Male,Black,IC4,TRUE,Company Inc.,Consumer,Consumer Direct,2018-12-24,Work Environment,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,5.984817115,05--4+ years,Male,02--Minority
e001157,2018-06-14,2020-05-01,Production,Female,Asian,IC1,FALSE,Company Inc.,Quality Control,Production Audits,2020-05-01,Company Confidence,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,4.621118012,05--4+ years,Female/Non-binary,01--Asian
e001158,2018-06-20,2018-09-03,Sales,Female,Asian,IC4,FALSE,Company Inc.,Retail,Retail Support,2018-09-03,Golden Opportunity,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,6.293995859,05--4+ years,Female/Non-binary,01--Asian
e001159,2018-06-27,2019-03-26,Production,Female,White,M4,FALSE,Company Inc.,Hardware,Prototyping,2019-03-26,Golden Opportunity,TRUE,Manager,06--Manager (M4-6),M,4,TRUE,5.730848861,05--4+ years,Female/Non-binary,00--White
e001160,2018-06-11,,Sales,Male,Hispanic,IC7,TRUE,Company Inc.,Business,Account Management,2999-12-31,,,Staff,04--Staff (IC 6-7),IC,7,FALSE,6.525879917,05--4+ years,Male,02--Minority
e001161,2018-06-15,2021-07-12,Administrative,Female,White,IC4,FALSE,Company Inc.,Communications,Marketing,2021-07-12,Leadership,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,3.414768806,04--3-4 years,Female/Non-binary,00--White
e001162,2018-06-08,2021-01-05,Production,Female,White,IC6,FALSE,Company Inc.,Software,Software Infrastructure,2021-01-05,Leadership,TRUE,Staff,04--Staff (IC 6-7),IC,6,FALSE,3.933747412,04--3-4 years,Female/Non-binary,00--White
e001163,2018-06-13,2024-01-22,Sales,Female,Hispanic,M4,TRUE,Company Inc.,Retail,Merchandising,2024-01-22,Inability to Work Remotely,TRUE,Manager,06--Manager (M4-6),M,4,TRUE,0.8640441684,01--0.5-1 years,Female/Non-binary,02--Minority
e001164,2018-06-06,2024-05-02,Sales,Female,Black,IC2,TRUE,Company Inc.,Business,Business Direct,2024-05-02,Dissatisfied with Performance Feedback,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,0.5852311939,01--0.5-1 years,Female/Non-binary,02--Minority
e001165,2018-06-04,,Administrative,Female,Asian,IC4,FALSE,Company Inc.,Legal,Regulatory and Compliance,2999-12-31,,,Senior,03--Senior (IC4-5),IC,4,FALSE,6.545203589,05--4+ years,Female/Non-binary,01--Asian
e001166,2018-06-18,2018-07-23,Administrative,Female,Black,IC4,TRUE,Company Inc.,Communications,Commercials,2018-07-23,Compensation/Benefits,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,6.409937888,05--4+ years,Female/Non-binary,02--Minority
e001167,2018-06-15,2020-01-20,Administrative,Male,Asian,S1,FALSE,Company Inc.,Legal,Corporate,2020-01-20,Mutual Separation,FALSE,Support,01--Support (S1-3),S,1,FALSE,4.902691511,05--4+ years,Male,01--Asian
e001168,2018-06-12,2019-06-07,Administrative,Female,Asian,IC2,FALSE,Company Inc.,People,Compensation,2019-06-07,Dissatisfied with Performance Feedback,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,5.529330573,05--4+ years,Female/Non-binary,01--Asian
e001169,2018-06-15,2021-03-19,Sales,Non-binary,Black,IC2,TRUE,Company Inc.,Business,Business Development,2021-03-19,Company Confidence,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,3.732229124,04--3-4 years,Female/Non-binary,02--Minority
e001170,2018-06-14,2023-01-02,Production,Female,Asian,S2,FALSE,Company Inc.,Software,Back-End Development,2023-01-02,Role Clarity,TRUE,Support,01--Support (S1-3),S,2,FALSE,1.926846101,02--1-2 years,Female/Non-binary,01--Asian
e001171,2018-06-13,2021-03-12,Sales,Male,Hispanic,IC4,TRUE,Company Inc.,Sales Operations,Compensation and Incentives,2021-03-12,Company Culture,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,3.751552795,04--3-4 years,Male,02--Minority
e001172,2018-06-08,2021-07-28,Sales,Female,Black,M4,TRUE,Company Inc.,Consumer,Customer Relations,2021-07-28,Career Progression,TRUE,Manager,06--Manager (M4-6),M,4,TRUE,3.370600414,04--3-4 years,Female/Non-binary,02--Minority
e001173,2018-07-12,2019-06-03,Administrative,Non-binary,Asian,IC5,FALSE,Company Inc.,People,Compensation,2019-06-03,Compensation/Benefits,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,5.540372671,05--4+ years,Female/Non-binary,01--Asian
e001174,2018-07-12,2019-06-14,Administrative,Male,Asian,IC4,FALSE,Company Inc.,Risk Management,Strategic Risk,2019-06-14,Career Progression,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,5.510006901,05--4+ years,Male,01--Asian
e001175,2018-08-10,2019-05-27,Production,Male,Black,S2,TRUE,Company Inc.,Research,Product Management and Strategy,2019-05-27,Position Elimination,FALSE,Support,01--Support (S1-3),S,2,FALSE,5.559696342,05--4+ years,Male,02--Minority
e001176,2018-08-27,2024-04-05,Administrative,Non-binary,Hispanic,S1,TRUE,Company Inc.,People,Compensation,2024-04-05,Company Confidence,TRUE,Support,01--Support (S1-3),S,1,FALSE,0.6597653554,01--0.5-1 years,Female/Non-binary,02--Minority
e001177,2018-08-14,2021-03-05,Sales,Non-binary,Hispanic,IC5,TRUE,Company Inc.,Retail,Retail Direct,2021-03-05,Management,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,3.770876467,04--3-4 years,Female/Non-binary,02--Minority
e001178,2018-08-14,2022-04-26,Administrative,Female,Asian,IC6,FALSE,Company Inc.,Legal,Regulatory and Compliance,2022-04-26,Dissatisfied with Performance Feedback,TRUE,Staff,04--Staff (IC 6-7),IC,6,FALSE,2.61973775,03--2-3 years,Female/Non-binary,01--Asian
e001179,2018-08-15,,Production,Female,White,M5,FALSE,Company Inc.,Quality Control,Inspection and Testing,2999-12-31,,,Manager,06--Manager (M4-6),M,5,TRUE,6.346445825,05--4+ years,Female/Non-binary,00--White
e001180,2018-08-08,2023-02-28,Sales,Male,Black,IC4,TRUE,Company Inc.,Business,Business Direct,2023-02-28,Position Elimination,FALSE,Senior,03--Senior (IC4-5),IC,4,FALSE,1.769496204,02--1-2 years,Male,02--Minority
e001181,2018-08-31,2019-02-25,Sales,Female,Asian,IC1,FALSE,Company Inc.,Retail,Retail Support,2019-02-25,Golden Opportunity,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,5.810904072,05--4+ years,Female/Non-binary,01--Asian
e001182,2018-08-13,2019-08-14,Sales,Non-binary,White,M6,FALSE,Company Inc.,Sales Operations,Compensation and Incentives,2019-08-14,Role Clarity,TRUE,Manager,06--Manager (M4-6),M,6,TRUE,5.341614907,05--4+ years,Female/Non-binary,00--White
e001183,2018-08-30,2020-05-22,Production,Female,Asian,M4,FALSE,Company Inc.,Service Delivery,Product Maintenance,2020-05-22,Management,TRUE,Manager,06--Manager (M4-6),M,4,TRUE,4.563146998,05--4+ years,Female/Non-binary,01--Asian
e001184,2018-08-30,2020-08-20,Production,Non-binary,Hispanic,IC1,TRUE,Company Inc.,Software,Software Infrastructure,2020-08-20,Performance,FALSE,Associate,02--Associate (IC1-3),IC,1,FALSE,4.314699793,05--4+ years,Female/Non-binary,02--Minority
e001185,2018-08-23,,Production,Female,Asian,S3,FALSE,Company Inc.,Service Delivery,Customer Support,2999-12-31,,,Support,01--Support (S1-3),S,3,FALSE,6.324361629,05--4+ years,Female/Non-binary,01--Asian
e001186,2018-09-14,2023-10-20,Production,Female,Hispanic,IC6,TRUE,Company Inc.,Quality Control,Inspection and Testing,2023-10-20,Gross Misconduct,FALSE,Staff,04--Staff (IC 6-7),IC,6,FALSE,1.123533471,02--1-2 years,Female/Non-binary,02--Minority
e001187,2018-09-11,2020-02-25,Production,Male,White,S2,FALSE,Company Inc.,Quality Control,Production Audits,2020-02-25,Role Clarity,TRUE,Support,01--Support (S1-3),S,2,FALSE,4.803312629,05--4+ years,Male,00--White
e001188,2018-09-17,2021-07-15,Sales,Female,Asian,IC5,FALSE,Company Inc.,Sales Training,Onboarding,2021-07-15,Inability to Work Remotely,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,3.406487233,04--3-4 years,Female/Non-binary,01--Asian
e001189,2018-09-10,2024-10-28,Production,Female,Asian,S2,FALSE,Company Inc.,Quality Control,Production Audits,2024-10-28,Inability to Work Remotely,TRUE,Support,01--Support (S1-3),S,2,FALSE,0.09109730849,00--0-0.5 years,Female/Non-binary,01--Asian
e001190,2018-09-04,2021-08-24,Administrative,Female,Asian,IC4,FALSE,Company Inc.,Legal,Regulatory and Compliance,2021-08-24,Change in Industry,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,3.296066253,04--3-4 years,Female/Non-binary,01--Asian
e001191,2018-09-12,2019-07-11,Administrative,Female,Asian,M4,FALSE,Company Inc.,People,People Analytics,2019-07-11,Golden Opportunity,TRUE,Manager,06--Manager (M4-6),M,4,TRUE,5.43547274,05--4+ years,Female/Non-binary,01--Asian
e001192,2018-09-25,2020-01-09,Administrative,Female,Asian,IC8,FALSE,Company Inc.,Legal,Regulatory and Compliance,2020-01-09,Change in Industry,TRUE,Principal,05--Principal (IC 8-10),IC,8,FALSE,4.933057281,05--4+ years,Female/Non-binary,01--Asian
e001193,2018-09-20,2021-03-19,Administrative,Female,Hispanic,IC8,TRUE,Company Inc.,Finance,Accounting,2021-03-19,Position Elimination,FALSE,Principal,05--Principal (IC 8-10),IC,8,FALSE,3.732229124,04--3-4 years,Female/Non-binary,02--Minority
e001194,2018-09-07,2022-04-12,Administrative,Female,Asian,M6,FALSE,Company Inc.,Finance,Accounting,2022-04-12,Work/Life Balance,TRUE,Manager,06--Manager (M4-6),M,6,TRUE,2.658385093,03--2-3 years,Female/Non-binary,01--Asian
e001195,2018-09-17,2023-06-22,Sales,Female,Black,IC1,TRUE,Company Inc.,Business,Business Development,2023-06-22,Work/Life Balance,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,1.454796411,02--1-2 years,Female/Non-binary,02--Minority
e001196,2018-09-10,,Administrative,Female,Asian,IC2,FALSE,Company Inc.,Finance,Purchasing,2999-12-31,,,Associate,02--Associate (IC1-3),IC,2,FALSE,6.274672188,05--4+ years,Female/Non-binary,01--Asian
e001197,2018-09-17,2022-04-19,Production,Female,Hispanic,S1,TRUE,Company Inc.,Software,Cloud Operations,2022-04-19,Golden Opportunity,TRUE,Support,01--Support (S1-3),S,1,FALSE,2.639061422,03--2-3 years,Female/Non-binary,02--Minority
e001198,2018-09-11,2022-01-24,Sales,Female,Black,S3,TRUE,Company Inc.,Sales Operations,Compensation and Incentives,2022-01-24,Compensation/Benefits,TRUE,Support,01--Support (S1-3),S,3,FALSE,2.873706004,03--2-3 years,Female/Non-binary,02--Minority
e001199,2018-09-14,2019-09-03,Sales,Female,Hispanic,IC2,TRUE,Company Inc.,Consumer,Telemarketing,2019-09-03,Company Culture,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,5.286404417,05--4+ years,Female/Non-binary,02--Minority
e001200,2018-09-13,2023-03-23,Production,Female,White,M9,FALSE,Company Inc.,Hardware,Manufacturing and Assembly,2023-03-23,Failure to Return from Leave,TRUE,Director,08--Director (M8-9),M,9,TRUE,1.706004141,02--1-2 years,Female/Non-binary,00--White
e001201,2018-09-03,2020-06-09,Production,Female,Hispanic,M6,TRUE,Company Inc.,Software,Front-End Development,2020-06-09,Conflict with Work Location / Return to Work,TRUE,Manager,06--Manager (M4-6),M,6,TRUE,4.513457557,05--4+ years,Female/Non-binary,02--Minority
e001202,2018-09-27,2019-02-28,Production,Female,Black,S2,TRUE,Company Inc.,Quality Control,Process Control,2019-02-28,Conflict with Work Location / Return to Work,TRUE,Support,01--Support (S1-3),S,2,FALSE,5.802622498,05--4+ years,Female/Non-binary,02--Minority
e001203,2018-09-18,2020-05-26,Sales,Female,White,IC7,FALSE,Company Inc.,Sales Training,Product Training,2020-05-26,Inability to Work Remotely,TRUE,Staff,04--Staff (IC 6-7),IC,7,FALSE,4.5521049,05--4+ years,Female/Non-binary,00--White
e001204,2018-09-11,2019-03-12,Production,Female,Black,S1,TRUE,Company Inc.,Hardware,Manufacturing and Assembly,2019-03-12,Limited Internal Mobility Options,TRUE,Support,01--Support (S1-3),S,1,FALSE,5.769496204,05--4+ years,Female/Non-binary,02--Minority
e001205,2018-09-25,2020-05-08,Administrative,Female,Black,S1,TRUE,Company Inc.,Finance,Purchasing,2020-05-08,Role Clarity,TRUE,Support,01--Support (S1-3),S,1,FALSE,4.601794341,05--4+ years,Female/Non-binary,02--Minority
e001206,2018-09-25,2020-08-25,Sales,Female,Asian,IC6,FALSE,Company Inc.,Sales Training,Sales Development,2020-08-25,Career Change,TRUE,Staff,04--Staff (IC 6-7),IC,6,FALSE,4.30089717,05--4+ years,Female/Non-binary,01--Asian
