employee_id,hire_date,termination_date,org_l01,gender,ethnicity,job_level,ethnicity_is_underrepresented_minority
e001191,2018-09-12,2019-07-11,Administrative,Female,Asian,M4,False
e001192,2018-09-25,2020-01-09,Administrative,Female,Asian,IC8,False
e001193,2018-09-20,2021-03-19,Administrative,Female,Hispanic,IC8,True
e001194,2018-09-07,2022-04-12,Administrative,Female,Asian,M6,False
e001195,2018-09-17,2023-06-22,Sales,Female,Black,IC1,True
e001196,2018-09-10,,Administrative,Female,Asian,IC2,False
e001197,2018-09-17,2022-04-19,Production,Female,Hispanic,S1,True
e001198,2018-09-11,2022-01-24,Sales,Female,Black,S3,True
e001199,2018-09-14,2019-09-03,Sales,Female,Hispanic,IC2,True
e001200,2018-09-13,2023-03-23,Production,Female,White,M9,False
e001201,2018-09-03,2020-06-09,Production,Female,Hispanic,M6,True
e001202,2018-09-27,2019-02-28,Production,Female,Black,S2,True
e001203,2018-09-18,2020-05-26,Sales,Female,White,IC7,False
e001204,2018-09-11,2019-03-12,Production,Female,Black,S1,True
e001205,2018-09-25,2020-05-08,Administrative,Female,Black,S1,True
e001206,2018-09-25,2020-08-25,Sales,Female,Asian,IC6,False
e001207,2018-09-03,2019-06-28,Sales,Female,Asian,M4,False
e001208,2018-09-06,2020-06-25,Sales,Female,Asian,IC6,False
e001209,2018-09-24,2019-07-09,Production,Female,Asian,IC3,False
e001210,2018-09-17,2023-02-20,Sales,Female,Hispanic,M4,True
e001211,2018-09-12,2020-02-27,Administrative,Female,Black,M4,True
e001212,2018-09-18,2024-04-01,Sales,Male,Asian,IC5,False
e001213,2018-09-26,2023-02-20,Sales,Female,Asian,S2,False
e001214,2018-09-13,2019-03-21,Sales,Female,Asian,IC5,False
e001215,2018-09-04,2019-12-23,Sales,Female,White,S1,False
e001216,2018-09-12,2019-02-05,Production,Non-binary,Asian,IC4,False
e001217,2018-09-14,2021-12-30,Sales,Male,Black,IC5,True
e001218,2018-09-13,2019-09-13,Sales,Male,White,M6,False
e001219,2018-09-21,2019-08-19,Production,Female,White,IC2,False
e001220,2018-09-19,2019-06-25,Sales,Female,Asian,S3,False
e001221,2018-09-21,2019-12-09,Sales,Female,White,IC2,False
e001222,2018-09-13,2020-11-12,Administrative,Female,Hispanic,S3,True
e001223,2018-09-28,2022-01-20,Production,Female,Black,M4,True
e001224,2018-09-04,2020-10-14,Production,Female,Black,M6,True
e001225,2018-09-18,2021-09-09,Production,Non-binary,Asian,S3,False
e001226,2018-09-24,2022-11-11,Production,Female,Black,S1,True
e001227,2018-09-24,2020-08-18,Production,Female,Asian,IC1,False
e001228,2018-09-04,2020-10-19,Production,Female,Asian,M8,False
e001229,2018-09-06,2020-03-19,Sales,Female,Asian,IC2,False
e001230,2018-09-11,,Production,Male,Black,IC3,True
e001231,2018-09-26,2020-02-14,Administrative,Female,White,S3,False
e001232,2018-09-25,2020-02-04,Production,Male,Hispanic,IC2,True
e001233,2018-09-27,2019-12-27,Sales,Male,Asian,IC5,False
e001234,2018-10-12,2022-05-27,Sales,Male,White,IC4,False
e001235,2018-10-30,2019-06-19,Production,Female,Asian,S1,False
e001236,2018-10-09,,Administrative,Non-binary,Asian,IC7,False
e001237,2018-10-09,2019-10-15,Administrative,Female,Asian,IC2,False
e001238,2018-10-29,2019-09-24,Production,Male,Asian,M5,False
e001239,2018-10-31,2021-01-13,Sales,Female,White,M4,False
e001240,2018-10-09,,Sales,Female,White,S2,False
e001241,2018-10-23,2021-06-28,Sales,Female,White,IC7,False
e001242,2018-10-01,2020-01-03,Administrative,Female,Black,S1,True
e001243,2018-10-10,2023-09-07,Administrative,Non-binary,Asian,IC2,False
e001244,2018-10-22,2020-03-27,Administrative,Female,Asian,IC2,False
e001245,2018-10-02,2019-01-24,Sales,Non-binary,Asian,IC6,False
e001246,2018-10-16,,Sales,Female,White,S1,False
e001247,2018-10-17,2019-07-12,Sales,Male,Asian,IC8,False
e001248,2018-10-30,2019-04-03,Production,Female,Black,S2,True
e001249,2018-10-30,,Sales,Female,Asian,M4,False
e001250,2018-10-19,2019-05-31,Sales,Female,Hispanic,IC6,True
e001251,2018-10-25,2023-07-31,Sales,Female,Asian,IC2,False
e001252,2018-10-19,2019-06-26,Administrative,Male,Black,IC2,True
e001253,2018-10-26,2021-07-20,Sales,Female,Asian,IC4,False
e001254,2018-10-31,2020-07-06,Administrative,Female,Asian,IC3,False
e001255,2018-10-01,2019-10-24,Production,Female,Asian,IC8,False
e001256,2018-10-01,2020-02-04,Production,Non-binary,White,IC5,False
e001257,2018-10-24,2020-02-03,Production,Male,Asian,S3,False
e001258,2018-10-01,2020-05-27,Sales,Female,Hispanic,IC7,True
e001259,2018-10-12,2020-01-29,Administrative,Female,Black,IC4,True
e001260,2018-10-26,2021-03-09,Sales,Male,Asian,IC4,False
e001261,2018-10-01,2023-11-24,Sales,Female,White,M4,False
e001262,2018-10-15,2019-06-06,Sales,Female,White,IC2,False
e001263,2018-10-15,2020-10-19,Sales,Male,Hispanic,S2,True
e001264,2018-10-26,2023-02-17,Sales,Female,Hispanic,IC7,True
e001265,2018-10-09,2020-07-09,Sales,Female,White,IC6,False
e001266,2018-10-18,2019-08-28,Production,Female,Asian,IC6,False
e001267,2018-10-09,2019-06-26,Production,Female,Black,S2,True
e001268,2018-10-10,2020-06-05,Production,Male,Black,IC2,True
e001269,2018-10-19,2021-10-28,Production,Male,Asian,IC7,False
e001270,2018-10-23,2018-12-12,Production,Female,Black,S2,True
e001271,2018-10-10,2021-07-27,Production,Male,White,S3,False
e001272,2018-10-19,2021-07-02,Production,Female,Asian,IC3,False
e001273,2018-10-02,2020-02-05,Administrative,Male,Asian,IC3,False
e001274,2018-10-04,,Sales,Male,Black,IC2,True
e001275,2018-10-08,2019-12-31,Production,Female,Black,IC6,True
e001276,2018-10-03,2020-06-25,Administrative,Female,White,IC1,False
e001277,2018-10-01,2020-06-22,Sales,Female,White,IC3,False
e001278,2018-10-08,2021-10-25,Production,Female,Black,IC1,True
e001279,2018-10-31,2020-08-12,Sales,Male,Asian,S3,False
e001280,2018-10-17,2020-01-09,Production,Male,Asian,S3,False
e001281,2018-10-10,2021-07-29,Production,Male,Asian,S1,False
e001282,2018-10-12,2019-09-05,Sales,Female,Black,IC1,True
e001283,2018-10-15,2019-03-06,Sales,Male,Asian,IC2,False
e001284,2018-10-01,2023-02-20,Administrative,Male,White,IC4,False
e001285,2018-10-18,2021-01-22,Sales,Male,Asian,S2,False
e001286,2018-10-10,2022-05-09,Sales,Male,Asian,M5,False
e001287,2018-10-30,2022-01-31,Administrative,Male,Hispanic,M6,True
e001288,2018-10-19,2021-03-08,Sales,Female,Asian,IC3,False
e001289,2018-10-24,2022-01-12,Production,Female,White,IC4,False
e001290,2018-10-30,2023-01-03,Sales,Male,Black,S3,True
e001291,2018-10-01,2020-03-03,Sales,Female,White,IC5,False
e001292,2018-10-16,,Administrative,Male,White,IC7,False
e001293,2018-10-11,2020-11-13,Sales,Female,Hispanic,S3,True
e001294,2018-10-23,2019-06-20,Sales,Female,White,IC6,False
e001295,2018-10-22,2019-12-24,Sales,Male,Black,S2,True
e001296,2018-10-22,2023-01-31,Sales,Non-binary,Black,IC1,True
e001297,2018-10-31,2023-03-14,Administrative,Female,Asian,IC1,False
e001298,2018-10-12,2021-01-27,Sales,Male,Asian,IC1,False
e001299,2018-10-03,2019-05-27,Sales,Female,Asian,IC5,False
e001300,2018-10-16,2019-09-02,Sales,Male,Asian,IC3,False
e001301,2018-10-01,2021-03-26,Administrative,Female,Black,M8,True
e001302,2018-10-31,2019-04-18,Sales,Female,Asian,IC1,False
e001303,2018-10-19,,Production,Female,Black,IC1,True
e001304,2018-10-08,2022-02-23,Administrative,Female,Hispanic,IC6,True
e001305,2018-10-24,2020-08-07,Administrative,Male,Asian,IC6,False
e001306,2018-10-26,2021-06-25,Production,Male,Hispanic,M4,True
e001307,2018-10-02,2019-03-14,Administrative,Male,Asian,M5,False
e001308,2018-10-05,2019-02-13,Sales,Female,Black,IC1,True
e001309,2018-10-17,2019-01-15,Sales,Female,Asian,M4,False
e001310,2018-10-25,2023-06-21,Production,Male,Black,M4,True
e001311,2018-10-08,2019-06-11,Sales,Female,Hispanic,IC7,True
e001312,2018-10-15,2023-05-18,Sales,Female,Black,M4,True
e001313,2018-10-24,2019-07-17,Administrative,Male,White,IC3,False
e001314,2018-10-22,,Sales,Female,Black,IC4,True
e001315,2018-10-24,2019-08-08,Administrative,Male,Hispanic,IC2,True
e001316,2018-10-15,2019-02-07,Production,Female,Hispanic,IC3,True
e001317,2018-10-03,2022-11-07,Production,Female,Hispanic,IC6,True
e001318,2018-10-03,2019-12-12,Sales,Female,Hispanic,M6,True
e001319,2018-10-30,2019-07-01,Sales,Female,Asian,M5,False
e001320,2018-10-01,2022-11-30,Production,Female,White,IC2,False
e001321,2018-10-03,2020-07-14,Production,Female,Asian,IC6,False
e001322,2018-10-03,,Sales,Female,Hispanic,S3,True
e001323,2018-10-25,2019-02-28,Production,Female,White,IC7,False
e001324,2018-10-22,2021-12-07,Administrative,Non-binary,Black,IC3,True
e001325,2018-10-24,2019-06-05,Sales,Female,Hispanic,S3,True
e001326,2018-11-02,2022-04-28,Sales,Female,Hispanic,S1,True
e001327,2018-11-13,,Production,Female,White,S3,False
e001328,2018-11-29,2020-01-27,Sales,Male,Asian,IC7,False
e001329,2018-11-13,2020-01-02,Production,Non-binary,White,M6,False
e001330,2018-11-30,2018-12-07,Production,Female,Asian,S2,False
e001331,2018-11-13,2022-07-29,Administrative,Male,Asian,S3,False
e001332,2018-11-26,2024-10-18,Sales,Female,Black,IC1,True
e001333,2018-11-12,2021-01-08,Sales,Male,Hispanic,S2,True
e001334,2018-11-20,2020-06-16,Sales,Female,Hispanic,IC6,True
e001335,2018-11-26,2022-02-10,Sales,Female,Asian,S3,False
e001336,2018-11-05,2019-04-30,Sales,Non-binary,Black,M5,True
e001337,2018-11-09,2020-10-16,Sales,Female,Hispanic,IC2,True
e001338,2018-11-27,,Production,Female,Asian,IC3,False
e001339,2018-11-22,2022-11-04,Production,Female,Asian,IC4,False
e001340,2018-11-05,2019-04-04,Administrative,Female,White,S3,False
e001341,2018-11-28,2022-01-26,Administrative,Male,Black,M8,True
e001342,2018-11-01,2020-06-23,Sales,Female,Black,S2,True
e001343,2018-11-22,2020-01-22,Sales,Male,Black,S1,True
e001344,2018-11-22,2020-05-12,Sales,Male,Hispanic,S1,True
e001345,2018-11-05,2020-03-13,Administrative,Female,Asian,IC3,False
e001346,2018-11-01,2020-07-14,Production,Non-binary,White,M6,False
e001347,2018-11-22,2021-05-14,Sales,Female,Asian,IC4,False
e001348,2018-11-01,2022-11-18,Administrative,Female,Asian,IC2,False
e001349,2018-11-19,2019-01-31,Sales,Female,Asian,IC3,False
e001350,2018-11-28,,Administrative,Female,Hispanic,IC5,True
e001351,2018-11-27,2020-06-23,Sales,Male,Hispanic,S3,True
e001352,2018-11-30,2021-07-19,Sales,Non-binary,Black,IC4,True
e001353,2018-11-21,2019-04-30,Sales,Male,White,S1,False
e001354,2018-11-30,2020-03-06,Production,Male,White,S3,False
e001355,2018-11-08,2019-09-10,Production,Male,White,IC1,False
e001356,2018-11-19,2019-04-23,Production,Female,White,S3,False
e001357,2018-11-16,2019-04-01,Sales,Female,Black,IC6,True
e001358,2018-11-16,2020-11-25,Production,Female,Black,S2,True
e001359,2018-11-22,2022-01-13,Production,Male,Black,IC1,True
e001360,2018-11-28,2019-10-09,Administrative,Female,Black,S3,True
e001361,2018-11-08,2023-02-27,Sales,Female,White,M6,False
e001362,2018-11-20,2019-03-21,Production,Female,Asian,IC3,False
e001363,2018-11-29,2019-01-15,Sales,Female,White,M5,False
e001364,2018-11-23,2019-06-14,Production,Female,Asian,IC1,False
e001365,2018-11-19,,Sales,Female,Hispanic,M5,True
e001366,2018-11-27,2019-10-22,Administrative,Male,Black,S3,True
e001367,2018-11-20,2022-05-11,Administrative,Female,White,IC2,False
e001368,2018-11-07,,Production,Female,Black,M4,True
e001369,2018-11-16,2019-03-18,Production,Female,Black,IC6,True
e001370,2018-11-23,2020-01-07,Production,Female,Asian,S3,False
e001371,2018-11-27,2019-09-16,Sales,Non-binary,Black,IC1,True
e001372,2018-11-29,2019-06-06,Sales,Non-binary,Hispanic,M5,True
e001373,2018-11-15,,Sales,Female,White,S1,False
e001374,2018-11-16,2020-01-09,Administrative,Female,Black,S1,True
e001375,2018-11-13,2021-11-01,Sales,Female,Black,IC1,True
e001376,2018-11-12,2020-07-01,Sales,Male,Hispanic,S3,True
e001377,2018-11-16,2022-11-01,Administrative,Female,White,M6,False
e001378,2018-11-23,2018-12-10,Administrative,Male,Asian,IC6,False
e001379,2018-11-16,2020-06-19,Sales,Female,White,IC4,False
e001380,2018-11-12,2020-10-23,Production,Male,Hispanic,IC3,True
e001381,2018-11-13,2021-10-18,Sales,Male,Asian,S3,False
e001382,2018-11-13,2022-12-29,Administrative,Male,Hispanic,S3,True
e001383,2018-11-13,,Sales,Male,White,IC6,False
e001384,2018-11-07,2024-02-08,Production,Non-binary,Hispanic,IC2,True
e001385,2018-11-27,,Production,Male,Asian,IC2,False
e001386,2018-11-13,2020-08-06,Sales,Male,Hispanic,IC7,True
e001387,2018-11-19,2022-12-19,Sales,Female,Asian,M4,False
e001388,2018-11-07,2018-12-05,Sales,Male,Black,IC4,True
e001389,2018-11-13,2022-05-17,Administrative,Female,Black,IC6,True
e001390,2018-11-27,2022-04-11,Administrative,Female,White,S1,False
e001391,2018-11-08,,Sales,Female,Asian,IC3,False
e001392,2018-11-30,2024-10-15,Sales,Male,Asian,M6,False
e001393,2018-11-13,2019-05-28,Production,Female,Asian,IC3,False
e001394,2018-12-04,2022-01-24,Sales,Female,Hispanic,IC8,True
e001395,2018-12-13,2019-03-08,Production,Male,Black,IC2,True
e001396,2018-12-12,2021-09-09,Sales,Female,Hispanic,S1,True
e001397,2018-12-27,,Sales,Male,Asian,IC1,False
e001398,2018-12-05,2023-02-16,Administrative,Female,White,S2,False
e001399,2018-12-10,2022-02-03,Administrative,Female,Asian,IC2,False
e001400,2018-12-19,,Production,Female,Asian,S3,False
e001401,2018-12-05,2019-04-09,Production,Female,Asian,S2,False
e001402,2018-12-11,2020-06-30,Sales,Female,Asian,IC7,False
e001403,2018-12-07,2020-07-09,Production,Female,Asian,M5,False
e001404,2018-12-17,2020-07-28,Sales,Female,Hispanic,IC4,True
e001405,2018-12-21,2019-06-17,Sales,Male,Asian,IC3,False
e001406,2018-12-10,2020-05-28,Production,Female,White,IC7,False
e001407,2018-12-27,2021-07-09,Administrative,Male,Asian,S2,False
e001408,2018-12-06,2019-03-08,Sales,Male,Asian,IC4,False
e001409,2018-12-25,,Administrative,Male,White,S1,False
e001410,2018-12-25,2022-05-09,Sales,Female,Asian,IC4,False
e001411,2018-12-11,2019-08-06,Production,Non-binary,White,IC1,False
e001412,2018-12-03,2019-04-29,Sales,Female,Hispanic,S1,True
e001413,2018-12-21,2019-04-22,Production,Male,White,M4,False
e001414,2018-12-31,2019-02-26,Production,Male,Black,IC3,True
e001415,2018-12-25,2020-08-14,Production,Male,Asian,S1,False
e001416,2018-12-26,2022-07-05,Administrative,Male,Black,S2,True
e001417,2018-12-19,2020-02-21,Production,Female,Hispanic,M5,True
e001418,2018-12-20,2022-06-30,Production,Male,Black,S2,True
e001419,2018-12-17,2021-01-08,Administrative,Male,White,IC5,False
e001420,2018-12-06,2023-03-15,Administrative,Male,Asian,S2,False
e001421,2018-12-06,2020-03-02,Production,Female,Asian,S2,False
e001422,2018-12-12,2020-08-13,Administrative,Female,Hispanic,M6,True
e001423,2018-12-07,2021-09-27,Administrative,Female,Black,S3,True
e001424,2018-12-10,2020-10-28,Sales,Female,White,S3,False
e001425,2018-12-10,2020-01-17,Administrative,Male,Asian,IC8,False
e001426,2018-12-13,2023-07-05,Administrative,Female,Asian,S1,False
e001427,2018-12-21,2019-09-23,Production,Male,Black,IC4,True
e001428,2018-12-11,2019-12-10,Sales,Female,Black,IC4,True
e001429,2018-12-26,2020-01-23,Production,Female,Hispanic,IC6,True
e001430,2018-12-24,2021-03-12,Production,Female,Black,M4,True
e001431,2018-12-24,2022-02-08,Production,Male,White,IC5,False
e001432,2018-12-10,2020-05-06,Sales,Female,White,S3,False
e001433,2018-12-11,2021-08-27,Sales,Female,Asian,S1,False
e001434,2018-12-28,2019-07-12,Sales,Female,Hispanic,IC1,True
e001435,2018-12-21,2019-10-09,Sales,Male,Asian,IC2,False
e001436,2018-12-14,,Sales,Female,Hispanic,M7,True
e001437,2018-12-27,,Sales,Female,Asian,IC9,False
e001438,2018-12-12,,Production,Male,White,IC4,False
e001439,2018-12-06,2021-07-07,Sales,Male,Hispanic,IC4,True
e001440,2018-12-19,2024-05-09,Sales,Female,Black,IC7,True
e001441,2018-12-21,2020-10-30,Production,Female,White,M4,False
e001442,2018-12-04,2020-05-27,Administrative,Female,Asian,M4,False
e001443,2018-12-21,2019-08-01,Sales,Male,Asian,IC4,False
e001444,2019-01-11,2020-10-12,Sales,Female,Asian,IC3,False
e001445,2019-01-15,2020-05-28,Production,Male,White,IC1,False
e001446,2019-01-07,2022-01-03,Production,Male,White,S3,False
e001447,2019-01-28,2021-08-13,Production,Male,Asian,M6,False
e001448,2019-01-09,2022-11-28,Production,Female,Hispanic,M4,True
e001449,2019-01-09,2021-01-27,Sales,Female,Hispanic,IC5,True
e001450,2019-01-15,2022-11-28,Production,Male,Asian,IC4,False
e001451,2019-01-10,2019-03-12,Sales,Male,Hispanic,IC6,True
e001452,2019-01-25,2019-06-05,Production,Female,Asian,IC5,False
e001453,2019-01-03,2021-05-05,Production,Female,White,M5,False
e001454,2019-01-17,,Sales,Female,Black,IC6,True
e001455,2019-01-04,2019-09-11,Sales,Female,Asian,S3,False
e001456,2019-01-18,2020-06-18,Sales,Male,Asian,IC6,False
e001457,2019-01-08,2023-05-03,Production,Male,Hispanic,M5,True
e001458,2019-01-14,2019-06-20,Administrative,Female,Asian,S2,False
e001459,2019-01-25,2024-04-05,Production,Female,Asian,IC9,False
e001460,2019-02-28,2024-02-13,Administrative,Male,Hispanic,IC2,True
e001461,2019-02-12,2019-06-05,Administrative,Female,Hispanic,S3,True
e001462,2019-02-25,2019-06-28,Sales,Male,White,IC5,False
e001463,2019-02-12,2024-02-26,Production,Female,Asian,IC5,False
e001464,2019-03-04,2020-02-17,Sales,Male,Black,M4,True
e001465,2019-03-06,2023-04-11,Production,Male,Asian,IC4,False
e001466,2019-03-11,2021-10-14,Production,Male,White,S1,False
e001467,2019-03-13,2021-10-27,Administrative,Female,Black,IC4,True
e001468,2019-03-05,2020-01-15,Production,Female,Asian,IC6,False
e001469,2019-03-01,2022-11-07,Administrative,Male,Asian,IC5,False
e001470,2019-03-25,2022-04-13,Sales,Female,Asian,IC1,False
e001471,2019-03-22,2019-06-06,Sales,Female,Black,IC4,True
e001472,2019-03-19,2021-09-06,Production,Male,White,IC2,False
e001473,2019-03-04,2020-02-10,Sales,Female,Black,S3,True
e001474,2019-03-07,,Administrative,Male,White,IC2,False
e001475,2019-03-28,2023-07-24,Administrative,Female,Asian,M4,False
e001476,2019-03-26,,Sales,Female,Asian,IC1,False
e001477,2019-03-27,2022-11-18,Administrative,Male,Asian,S2,False
e001478,2019-03-28,2021-09-28,Sales,Non-binary,Hispanic,IC2,True
e001479,2019-03-20,2019-08-09,Production,Male,Asian,S1,False
e001480,2019-03-06,2020-07-02,Production,Female,Asian,IC3,False
e001481,2019-03-07,,Administrative,Non-binary,White,IC1,False
e001482,2019-03-22,,Production,Male,Black,M4,True
e001483,2019-03-25,2020-08-27,Administrative,Female,White,M6,False
e001484,2019-03-18,2023-06-19,Administrative,Male,Black,M4,True
e001485,2019-03-19,2020-05-11,Administrative,Female,Hispanic,S3,True
e001486,2019-03-28,2019-09-13,Sales,Female,Hispanic,IC1,True
e001487,2019-03-01,2020-10-01,Administrative,Male,Hispanic,IC3,True
e001488,2019-03-14,2022-02-15,Production,Male,Black,S3,True
e001489,2019-03-29,2022-04-14,Production,Female,Asian,IC4,False
e001490,2019-03-28,2019-04-02,Administrative,Female,Asian,S1,False
e001491,2019-03-14,2020-02-28,Production,Female,Hispanic,IC1,True
e001492,2019-03-22,2019-04-12,Sales,Male,Asian,IC7,False
e001493,2019-03-04,2020-06-23,Sales,Female,Asian,IC1,False
e001494,2019-03-11,2022-11-08,Sales,Female,Hispanic,IC6,True
e001495,2019-03-06,,Sales,Female,Black,IC1,True
e001496,2019-03-06,2021-01-12,Sales,Female,Hispanic,IC2,True
e001497,2019-03-29,2022-02-17,Administrative,Male,Asian,IC6,False
e001498,2019-03-08,2019-04-25,Sales,Female,Asian,IC7,False
e001499,2019-03-21,2020-02-07,Sales,Female,Black,IC2,True
e001500,2019-03-27,2019-05-09,Production,Male,Asian,S3,False
e001501,2019-03-20,,Administrative,Female,White,S3,False
e001502,2019-03-15,2021-11-03,Production,Female,Black,IC2,True
e001503,2019-03-06,2019-09-26,Sales,Male,Hispanic,IC5,True
e001504,2019-03-26,2020-11-26,Sales,Female,White,IC7,False
e001505,2019-04-22,2019-09-12,Administrative,Male,Black,S3,True
e001506,2019-04-02,2019-12-11,Sales,Female,Asian,S3,False
e001507,2019-04-09,2023-09-07,Sales,Male,Hispanic,IC1,True
e001508,2019-04-25,2020-03-24,Sales,Male,Asian,IC7,False
e001509,2019-04-23,2021-06-25,Administrative,Female,Asian,M5,False
e001510,2019-04-23,2024-02-15,Production,Non-binary,Black,IC5,True
e001511,2019-04-23,2022-02-18,Sales,Female,Black,IC7,True
e001512,2019-04-09,2019-08-06,Production,Female,Asian,IC4,False
e001513,2019-04-22,2023-06-09,Production,Female,Hispanic,IC6,True
e001514,2019-04-18,2023-03-13,Sales,Non-binary,Asian,IC5,False
e001515,2019-04-22,2024-01-17,Production,Non-binary,Asian,S1,False
