employee_id,hire_date,termination_date,org_l01,gender,ethnicity,job_level
e001721,2019-04-24,2019-09-26,Administrative,Female,Hispanic,IC5
e001722,2019-04-16,2020-05-21,Administrative,Female,Asian,S2
e001723,2019-04-17,2019-10-02,Sales,Female,Asian,S1
e001724,2019-04-12,2020-01-10,Sales,Female,Asian,S2
e001725,2019-04-10,2020-06-09,Administrative,Female,Black,IC7
e001726,2019-04-15,2020-01-14,Administrative,Male,White,IC4
e001727,2019-04-19,2020-07-31,Administrative,Female,Hispanic,IC8
e001728,2019-04-05,2019-10-18,Administrative,Male,Asian,IC5
e001729,2019-04-09,2019-05-03,Production,Female,Asian,IC1
e001730,2019-04-10,2021-04-28,Production,Male,Asian,IC5
e001731,2019-04-23,2023-12-21,Sales,Male,Asian,S3
e001732,2019-04-04,2020-01-24,Production,Female,White,S1
e001733,2019-04-24,2020-06-25,Administrative,Male,Black,IC3
e001734,2019-04-02,2020-01-22,Administrative,Male,Asian,IC5
e001735,2019-04-11,2020-07-27,Production,Male,Hispanic,S1
e001736,2019-04-25,2020-05-25,Administrative,Female,Hispanic,M4
e001737,2019-04-16,2023-08-31,Production,Female,Black,IC1
e001738,2019-04-12,2023-05-23,Sales,Male,Asian,IC6
e001739,2019-04-26,2023-03-22,Administrative,Male,White,IC2
e001740,2019-04-16,2020-03-20,Administrative,Female,Hispanic,S1
e001741,2019-04-01,2023-06-22,Sales,Male,Asian,IC1
e001742,2019-04-19,2020-02-26,Sales,Male,Hispanic,IC4
e001743,2019-04-08,2021-04-14,Production,Female,Asian,IC1
e001744,2019-04-01,2021-10-15,Administrative,Male,Asian,S2
e001745,2019-04-05,2022-08-03,Sales,Female,Black,IC1
e001746,2019-04-09,2020-09-22,Sales,Female,Asian,IC3
e001747,2019-04-29,2021-05-11,Production,Female,Asian,M6
e001748,2019-04-01,2021-12-10,Administrative,Male,Hispanic,M5
e001749,2019-04-22,2020-02-20,Administrative,Male,Asian,IC7
e001750,2019-04-15,2023-03-20,Administrative,Female,Black,S1
e001751,2019-05-16,2023-10-03,Administrative,Male,Asian,M7
e001752,2019-05-31,2020-01-01,Administrative,Male,Hispanic,M4
e001753,2019-05-09,2020-09-29,Administrative,Male,Black,S1
e001754,2019-05-23,2020-03-25,Administrative,Male,White,IC4
e001755,2019-05-02,2019-10-10,Administrative,Female,Asian,IC7
e001756,2019-05-17,2023-08-29,Sales,Female,Asian,M5
e001757,2019-05-24,2023-05-04,Production,Female,White,M4
e001758,2019-05-10,2020-03-04,Administrative,Female,Asian,M4
e001759,2019-05-14,2021-11-26,Production,Female,Hispanic,IC3
e001760,2019-05-02,2023-09-06,Production,Female,White,IC2
e001761,2019-05-29,2022-10-26,Administrative,Female,Asian,M4
e001762,2019-05-08,2020-08-28,Administrative,Male,White,S1
e001763,2019-05-08,2021-02-12,Sales,Male,Black,IC3
e001764,2019-05-24,2021-03-04,Sales,Female,Black,IC2
e001765,2019-05-16,2021-12-29,Sales,Male,Black,IC5
e001766,2019-05-15,2021-07-21,Production,Male,Black,IC2
e001767,2019-05-01,2023-09-12,Sales,Female,Asian,IC5
e001768,2019-05-15,2019-09-23,Sales,Female,Hispanic,IC7
e001769,2019-05-28,2019-09-20,Sales,Female,White,IC4
e001770,2019-05-28,2021-03-02,Sales,Female,Black,IC6
e001771,2019-05-22,2023-02-09,Production,Female,Hispanic,IC1
e001772,2019-05-09,2020-08-24,Sales,Female,Asian,IC9
e001773,2019-05-09,2023-06-20,Administrative,Male,Asian,IC8
e001774,2019-05-08,2022-02-28,Administrative,Female,White,S1
e001775,2019-05-17,2024-10-25,Sales,Female,Asian,IC2
e001776,2019-05-09,2020-02-13,Sales,Female,Asian,IC1
e001777,2019-05-31,2020-06-17,Administrative,Female,Asian,IC1
e001778,2019-05-06,2023-09-04,Production,Female,Hispanic,IC5
e001779,2019-05-02,2020-03-09,Administrative,Female,Asian,S1
e001780,2019-05-08,2023-09-25,Sales,Female,Black,M4
e001781,2019-05-24,2023-12-28,Sales,Male,Hispanic,M5
e001782,2019-05-24,2021-04-22,Sales,Female,Black,IC5
e001783,2019-05-24,2020-09-24,Sales,Female,Asian,IC5
e001784,2019-05-06,2022-03-28,Administrative,Male,White,IC1
e001785,2019-05-10,2020-02-20,Administrative,Female,Black,IC7
e001786,2019-05-22,2020-03-26,Administrative,Male,Asian,IC6
e001787,2019-05-23,2019-08-19,Administrative,Female,Hispanic,M6
e001788,2019-05-30,2020-11-13,Sales,Female,Hispanic,M6
e001789,2019-05-16,2021-07-13,Administrative,Male,Hispanic,IC3
e001790,2019-05-29,2019-09-19,Production,Male,Asian,S1
e001791,2019-05-17,2020-02-07,Production,Female,Asian,IC2
e001792,2019-05-14,2021-07-23,Administrative,Female,Asian,M4
e001793,2019-05-14,2021-10-11,Production,Female,White,IC3
e001794,2019-05-08,2019-11-25,Production,Male,Asian,IC2
e001795,2019-05-27,2022-09-15,Sales,Female,Asian,IC3
e001796,2019-05-10,2023-09-28,Sales,Female,White,IC4
e001797,2019-06-17,2019-09-02,Administrative,Male,Black,S2
e001798,2019-06-24,2020-08-03,Sales,Male,Black,IC4
e001799,2019-06-13,2019-10-28,Administrative,Male,Black,IC2
e001800,2019-06-17,2023-08-24,Administrative,Male,Black,IC3
e001801,2019-06-17,2022-09-09,Production,Male,Black,IC3
e001802,2019-06-24,2024-04-15,Sales,Male,White,S2
e001803,2019-06-04,2023-05-04,Production,Female,Asian,IC6
e001804,2019-06-10,2021-02-23,Production,Male,Asian,IC6
e001805,2019-06-04,2020-01-02,Sales,Female,Asian,IC1
e001806,2019-06-12,2023-05-05,Sales,Female,White,S1
e001807,2019-06-27,2022-10-28,Sales,Female,Asian,S1
e001808,2019-06-27,2022-12-12,Sales,Female,Black,S3
e001809,2019-06-04,2022-02-01,Administrative,Female,Black,S2
e001810,2019-06-28,2019-10-28,Production,Female,Hispanic,IC4
e001811,2019-06-10,2021-10-19,Production,Female,Hispanic,IC6
e001812,2019-06-17,2020-03-25,Sales,Female,Asian,S2
e001813,2019-06-18,,Administrative,Male,Black,IC8
e001814,2019-06-07,2023-12-13,Production,Male,White,S3
e001815,2019-06-20,2019-07-15,Sales,Female,Hispanic,M4
e001816,2019-06-26,2020-08-26,Administrative,Male,Asian,M6
e001817,2019-06-10,2020-02-18,Production,Female,Black,IC3
e001818,2019-06-13,2024-03-29,Administrative,Female,Asian,IC3
e001819,2019-06-25,2021-07-22,Administrative,Male,Asian,S1
e001820,2019-06-24,2024-04-12,Administrative,Female,White,M6
e001821,2019-06-25,2021-10-07,Sales,Male,Asian,IC6
e001822,2019-06-12,2021-11-26,Administrative,Female,Hispanic,IC2
e001823,2019-06-10,2023-06-22,Administrative,Male,Asian,IC2
e001824,2019-06-05,2020-01-28,Sales,Male,White,S1
e001825,2019-06-07,2019-10-25,Production,Female,Black,IC5
e001826,2019-06-19,2022-08-05,Sales,Female,White,IC5
e001827,2019-06-20,2019-07-24,Sales,Female,White,S1
e001828,2019-06-03,2023-02-14,Production,Male,Asian,S1
e001829,2019-06-27,2019-10-31,Administrative,Female,Hispanic,IC3
e001830,2019-06-24,2022-02-18,Administrative,Female,Black,IC2
e001831,2019-06-11,2023-04-18,Administrative,Female,Black,IC1
e001832,2019-06-19,2020-02-13,Production,Female,Hispanic,IC2
e001833,2019-06-17,2021-12-22,Production,Female,White,S1
e001834,2019-06-04,2021-04-13,Sales,Male,Asian,IC2
e001835,2019-06-28,2022-09-22,Administrative,Male,Black,IC6
e001836,2019-06-04,2020-08-18,Production,Female,Asian,IC2
e001837,2019-06-14,2021-04-13,Production,Male,Asian,IC1
e001838,2019-06-05,2023-11-14,Sales,Male,Asian,IC2
e001839,2019-06-18,2019-10-23,Administrative,Male,Black,M6
e001840,2019-06-28,2019-10-21,Sales,Female,White,S2
e001841,2019-06-25,2023-03-13,Administrative,Female,Asian,M4
e001842,2019-06-11,2020-02-26,Production,Female,Black,S3
e001843,2019-06-05,2020-05-27,Production,Male,Hispanic,IC5
e001844,2019-06-06,2019-09-19,Sales,Female,Asian,S1
e001845,2019-06-04,2022-08-11,Administrative,Female,Asian,M4
e001846,2019-06-06,2019-10-02,Production,Female,Black,IC5
e001847,2019-06-07,2020-12-10,Sales,Female,White,IC3
e001848,2019-06-26,2020-03-19,Production,Female,Hispanic,S1
e001849,2019-06-20,2023-10-06,Production,Female,Asian,IC1
e001850,2019-06-19,2021-10-01,Production,Male,Asian,IC7
e001851,2019-06-05,2020-12-25,Sales,Male,Black,M6
e001852,2019-06-24,2021-07-14,Administrative,Female,White,S1
e001853,2019-06-06,2023-11-10,Administrative,Female,White,IC8
e001854,2019-06-03,2019-10-16,Administrative,Female,Hispanic,S2
e001855,2019-06-12,2021-10-26,Sales,Female,White,S2
e001856,2019-06-12,2023-10-19,Administrative,Male,Black,S1
e001857,2019-06-28,2021-04-01,Administrative,Female,Asian,IC3
e001858,2019-06-18,2023-05-01,Administrative,Female,White,S1
e001859,2019-06-19,2023-05-11,Administrative,Male,Asian,IC1
e001860,2019-06-27,2023-02-28,Administrative,Female,Hispanic,IC2
e001861,2019-06-05,2023-05-02,Production,Female,White,S2
e001862,2019-06-21,2021-12-28,Sales,Female,White,S2
e001863,2019-06-17,2022-02-22,Administrative,Female,Hispanic,S1
e001864,2019-06-19,2023-02-10,Administrative,Female,Asian,IC1
e001865,2019-06-20,2023-02-22,Production,Male,White,S2
e001866,2019-06-25,2024-03-19,Production,Male,Asian,IC2
e001867,2019-06-13,2021-05-19,Sales,Female,Hispanic,M4
e001868,2019-06-27,2021-11-08,Production,Male,White,IC4
e001869,2019-06-05,2023-12-01,Production,Male,Asian,IC4
e001870,2019-06-20,2020-01-07,Administrative,Female,Asian,S3
e001871,2019-06-12,2020-03-05,Sales,Female,Hispanic,IC2
e001872,2019-06-04,2021-12-30,Sales,Female,Asian,IC2
e001873,2019-06-12,2020-09-18,Sales,Female,Asian,IC2
e001874,2019-06-11,2020-11-10,Administrative,Female,Black,S2
e001875,2019-06-27,2020-12-09,Administrative,Male,Hispanic,S2
e001876,2019-06-24,2023-03-01,Production,Female,White,S3
e001877,2019-06-19,2022-09-09,Sales,Female,Asian,IC7
e001878,2019-06-10,2022-01-03,Administrative,Female,Asian,IC6
e001879,2019-06-25,2022-08-03,Sales,Female,White,IC2
e001880,2019-06-20,2020-12-17,Sales,Female,Black,IC3
e001881,2019-06-10,2023-02-22,Sales,Male,Asian,IC2
e001882,2019-06-26,2020-03-18,Administrative,Female,Asian,IC1
e001883,2019-06-04,2021-07-29,Sales,Male,Asian,IC1
e001884,2019-07-09,2022-02-07,Production,Male,Hispanic,S2
e001885,2019-07-29,2023-02-28,Production,Female,Asian,IC2
e001886,2019-07-29,2020-04-08,Production,Female,White,IC4
e001887,2019-07-18,2022-12-15,Production,Male,White,IC7
e001888,2019-07-22,2020-11-27,Sales,Male,Asian,IC2
e001889,2019-07-01,2021-02-18,Administrative,Female,Black,IC4
e001890,2019-07-10,2020-12-11,Sales,Female,White,S2
e001891,2019-07-04,2022-09-27,Administrative,Female,Asian,S2
e001892,2019-07-25,2023-11-23,Administrative,Male,White,IC2
e001893,2019-07-31,2023-05-05,Production,Male,Asian,S3
e001894,2019-07-22,2022-02-07,Sales,Female,White,S3
e001895,2019-07-10,2023-08-18,Sales,Female,Hispanic,IC3
e001896,2019-07-05,2023-09-05,Sales,Male,Asian,IC7
e001897,2019-07-23,2019-08-15,Administrative,Female,Hispanic,IC4
e001898,2019-07-04,2022-03-31,Sales,Female,Hispanic,IC5
e001899,2019-07-01,2020-01-08,Production,Female,Black,IC4
e001900,2019-07-24,2019-09-11,Sales,Male,Black,S3
e001901,2019-07-08,2023-08-31,Production,Female,Black,IC1
e001902,2019-07-05,2021-09-20,Administrative,Male,Asian,IC2
e001903,2019-07-10,2021-07-02,Sales,Female,Black,IC3
e001904,2019-07-08,2023-05-08,Sales,Male,Asian,IC1
e001905,2019-07-05,2020-11-10,Production,Female,Asian,M4
e001906,2019-07-09,2021-10-22,Sales,Male,Hispanic,IC2
e001907,2019-07-16,2021-04-22,Administrative,Female,Asian,IC7
e001908,2019-07-03,2019-10-22,Production,Female,White,M6
e001909,2019-07-25,2021-10-18,Sales,Female,Asian,IC4
e001910,2019-07-18,2023-10-26,Sales,Male,Black,IC1
e001911,2019-07-19,2022-12-29,Production,Male,Asian,IC2
e001912,2019-07-12,2022-08-22,Sales,Female,Hispanic,S2
e001913,2019-07-03,2020-05-25,Administrative,Female,Black,IC2
e001914,2019-07-09,2023-06-05,Sales,Male,Black,IC3
e001915,2019-07-17,2021-03-11,Production,Male,White,IC2
e001916,2019-07-09,2020-07-13,Production,Female,Hispanic,IC1
e001917,2019-07-03,2020-01-16,Sales,Female,Black,IC2
e001918,2019-07-16,2023-07-27,Production,Female,Black,S1
e001919,2019-07-26,2020-06-09,Production,Female,Asian,IC2
e001920,2019-07-08,2023-09-07,Administrative,Male,Hispanic,IC4
e001921,2019-07-25,2021-12-15,Sales,Male,White,IC1
e001922,2019-07-19,2022-01-11,Sales,Female,White,IC5
e001923,2019-07-05,2019-09-30,Administrative,Male,Asian,IC2
e001924,2019-07-04,2023-11-14,Production,Female,Asian,M4
e001925,2019-07-05,2020-06-01,Administrative,Male,White,IC1
e001926,2019-07-29,2023-05-02,Administrative,Female,Asian,IC3
e001927,2019-07-23,2020-08-07,Administrative,Female,Hispanic,IC4
e001928,2019-07-10,2019-09-05,Administrative,Male,Asian,S2
e001929,2019-07-30,2023-07-26,Administrative,Female,Asian,IC6
e001930,2019-07-15,2023-06-14,Administrative,Female,Asian,IC3
e001931,2019-07-01,2020-03-12,Administrative,Male,Hispanic,S1
e001932,2019-07-09,2020-04-02,Production,Female,Asian,IC5
e001933,2019-07-12,2020-03-20,Sales,Male,Asian,S1
e001934,2019-07-30,2022-02-22,Sales,Female,Hispanic,IC2
e001935,2019-07-09,2023-02-08,Sales,Male,Black,IC6
e001936,2019-07-11,2021-10-26,Sales,Male,Hispanic,IC5
e001937,2019-07-08,2021-09-27,Production,Male,Hispanic,IC3
e001938,2019-07-05,2019-12-26,Sales,Male,Asian,IC3
e001939,2019-07-25,2020-01-14,Sales,Female,Black,IC1
e001940,2019-07-24,2021-10-13,Sales,Male,Asian,IC1
e001941,2019-07-19,2021-11-11,Administrative,Female,Asian,IC5
e001942,2019-07-04,2020-08-26,Sales,Female,Asian,S1
e001943,2019-07-08,2022-12-27,Production,Male,Black,S2
e001944,2019-07-12,2022-10-11,Production,Female,Asian,S3
e001945,2019-07-23,2021-07-16,Sales,Male,Asian,IC3
e001946,2019-07-12,2020-11-30,Sales,Male,White,IC8
e001947,2019-07-15,2024-02-21,Administrative,Male,Black,IC3
e001948,2019-07-30,2020-01-14,Sales,Female,Asian,S1
e001949,2019-07-22,2019-12-20,Sales,Female,Asian,IC6
e001950,2019-07-16,2020-02-14,Sales,Female,White,IC2
e001951,2019-07-23,2023-12-25,Sales,Female,Hispanic,IC5
e001952,2019-07-17,2021-10-27,Sales,Female,Hispanic,IC2
e001953,2019-07-05,2019-12-19,Sales,Male,Asian,S2
e001954,2019-07-09,2022-12-13,Administrative,Female,White,IC2
e001955,2019-07-19,2019-08-07,Production,Female,Asian,IC6
e001956,2019-07-24,2021-03-30,Production,Male,Hispanic,S1
e001957,2019-07-04,2022-09-22,Sales,Male,Asian,S3
e001958,2019-07-04,2020-08-21,Production,Male,Black,S3
e001959,2019-07-04,2020-08-07,Production,Male,Asian,IC9
e001960,2019-07-11,2024-03-15,Administrative,Female,Asian,IC9
e001961,2019-07-22,2020-08-28,Production,Male,Asian,IC4
e001962,2019-07-02,2022-10-17,Production,Male,White,M5
e001963,2019-07-02,2020-07-14,Sales,Male,Asian,IC6
e001964,2019-07-09,2020-12-24,Production,Female,White,IC6
e001965,2019-07-08,2023-09-06,Administrative,Female,White,IC4
e001966,2019-07-18,2022-09-30,Production,Male,Hispanic,IC1
e001967,2019-07-16,2024-04-10,Production,Female,Asian,IC4
e001968,2019-07-26,2020-12-15,Production,Female,Asian,IC3
e001969,2019-07-23,2020-09-03,Sales,Female,Black,S2
e001970,2019-07-15,2022-08-10,Sales,Female,Asian,IC3
e001971,2019-07-18,2023-08-17,Administrative,Female,Asian,S2
e001972,2019-07-19,2019-09-05,Sales,Female,Asian,M4
e001973,2019-08-23,2021-12-23,Administrative,Female,Hispanic,IC4
e001974,2019-08-15,2024-01-02,Administrative,Female,Asian,M6
e001975,2019-08-29,2020-01-07,Sales,Female,Asian,IC2
e001976,2019-08-12,2019-12-09,Administrative,Female,Asian,IC3
e001977,2019-08-22,2019-10-30,Sales,Female,Hispanic,S2
e001978,2019-08-07,2022-03-08,Administrative,Male,Asian,IC7
e001979,2019-08-07,2023-02-16,Administrative,Male,Asian,IC2
e001980,2019-08-21,2021-07-07,Administrative,Female,White,IC3
e001981,2019-08-22,2021-10-22,Production,Female,White,S1
e001982,2019-08-14,2019-12-16,Sales,Male,Black,M5
e001983,2019-08-20,2022-02-28,Production,Female,Hispanic,S2
e001984,2019-08-19,2022-02-11,Administrative,Male,Black,IC4
e001985,2019-08-20,2023-09-12,Sales,Male,Black,S1
e001986,2019-08-29,2020-05-14,Administrative,Female,Asian,M7
e001987,2019-08-14,2023-12-18,Sales,Female,Hispanic,M7
e001988,2019-08-15,2023-09-01,Sales,Female,Black,M5
e001989,2019-08-16,2023-06-20,Production,Female,White,IC5
e001990,2019-08-29,2023-03-17,Production,Male,Asian,IC3
e001991,2019-09-20,2022-10-10,Administrative,Female,Asian,IC7
e001992,2019-09-11,2022-01-31,Administrative,Female,Asian,S2
e001993,2019-09-12,2020-11-25,Production,Male,Asian,M5
e001994,2019-09-02,2021-04-23,Administrative,Male,Hispanic,IC6
e001995,2019-09-09,2020-11-27,Production,Male,White,IC1
e001996,2019-09-16,2020-06-25,Production,Female,Asian,IC2
e001997,2019-09-25,2021-10-01,Administrative,Female,Asian,IC4
e001998,2019-09-03,2020-07-24,Administrative,Male,Asian,IC5
e001999,2019-09-10,2021-10-15,Production,Male,Hispanic,M4
e002000,2019-09-03,2020-11-19,Sales,Female,Asian,IC5
e002001,2019-09-16,2022-02-10,Production,Male,Black,M6
e002002,2019-09-20,2024-11-25,Sales,Female,Hispanic,IC4
e002003,2019-09-05,2019-10-18,Sales,Female,Hispanic,M4
e002004,2019-09-05,2022-06-02,Production,Female,Black,IC7
e002005,2019-09-05,2019-11-05,Sales,Male,Asian,M4
e002006,2019-09-27,2020-05-15,Production,Male,White,S1
e002007,2019-09-19,2024-01-30,Sales,Female,White,IC2
e002008,2019-09-19,2023-06-05,Production,Male,Hispanic,IC1
e002009,2019-09-16,2023-05-16,Administrative,Female,Black,S3
e002010,2019-09-23,2020-05-27,Production,Male,Black,IC1
e002011,2019-09-27,2020-03-04,Administrative,Female,Asian,M5
e002012,2019-09-06,2020-05-08,Administrative,Female,White,IC2
e002013,2019-09-09,2019-10-16,Production,Female,Asian,IC1
e002014,2019-09-30,2019-12-12,Administrative,Female,White,IC2
e002015,2019-09-09,2023-08-22,Production,Male,Asian,IC1
e002016,2019-09-03,2023-02-16,Sales,Female,Asian,IC5
e002017,2019-09-04,2020-12-30,Sales,Male,Hispanic,IC1
e002018,2019-09-05,2023-11-20,Sales,Female,Hispanic,S2
e002019,2019-09-24,2020-04-03,Administrative,Male,Asian,M6
e002020,2019-09-26,2022-02-16,Sales,Female,Black,S3
e002021,2019-09-27,2023-03-02,Sales,Female,Asian,IC2
e002022,2019-09-27,2021-03-22,Sales,Female,Asian,M4
e002023,2019-09-17,2022-02-11,Production,Male,Hispanic,M7
e002024,2019-09-12,2022-08-02,Sales,Male,Black,IC6
e002025,2019-09-23,2020-01-02,Production,Female,Asian,IC1
e002026,2019-09-20,2020-11-25,Administrative,Female,Asian,IC2
e002027,2019-09-23,2024-02-08,Production,Male,Asian,IC4
e002028,2019-09-03,2021-10-08,Production,Female,Asian,IC1
e002029,2019-09-06,2023-05-30,Production,Male,White,IC1
e002030,2019-09-16,2023-09-19,Production,Female,Hispanic,S2
e002031,2019-09-05,2020-08-17,Production,Male,Hispanic,S3
e002032,2019-09-25,2020-06-22,Administrative,Male,Asian,IC7
e002033,2019-09-20,2020-06-10,Administrative,Female,Black,S3
e002034,2019-09-05,2023-10-11,Production,Male,Hispanic,IC3
e002035,2019-09-17,2020-01-20,Sales,Male,Hispanic,IC2
e002036,2019-09-05,2020-11-23,Administrative,Female,White,IC5
e002037,2019-09-13,2021-07-26,Sales,Male,Asian,S3
e002038,2019-09-19,2021-04-06,Sales,Female,White,IC4
e002039,2019-09-10,2023-11-01,Administrative,Female,Asian,S1
e002040,2019-09-02,2019-10-08,Production,Female,Asian,S2
e002041,2019-09-13,2020-01-28,Sales,Male,Asian,S2
e002042,2019-09-26,2024-05-03,Sales,Female,Asian,IC7
e002043,2019-09-25,2021-11-22,Production,Male,Asian,M6
e002044,2019-09-20,2023-12-29,Administrative,Male,Black,IC9
e002045,2019-09-24,2020-06-26,Administrative,Male,Hispanic,IC3
e002046,2019-09-04,2020-06-17,Production,Female,Asian,M4
e002047,2019-09-09,2020-05-04,Sales,Female,White,IC4
e002048,2019-09-03,2024-03-12,Production,Male,Asian,M5
e002049,2019-09-12,2020-06-15,Administrative,Male,White,S1
e002050,2019-09-02,2022-06-30,Administrative,Female,White,IC4
e002051,2019-09-03,2019-10-24,Production,Female,Asian,S3
e002052,2019-09-02,2021-10-21,Administrative,Female,Asian,IC6
e002053,2019-09-06,2019-11-27,Sales,Female,White,IC7
e002054,2019-09-11,2021-07-02,Sales,Female,Asian,S3
e002055,2019-09-10,2021-04-29,Administrative,Female,Hispanic,IC1
e002056,2019-09-03,2021-02-26,Administrative,Male,Asian,IC9
e002057,2019-09-09,2020-11-20,Production,Female,Hispanic,S3
e002058,2019-09-10,2023-02-09,Administrative,Female,Black,M4
e002059,2019-09-26,2023-11-21,Production,Male,Asian,IC2
e002060,2019-09-10,2024-01-25,Sales,Male,Black,IC2
e002061,2019-09-06,2021-11-11,Production,Female,Hispanic,IC6
e002062,2019-09-27,2021-07-30,Production,Female,White,S3
e002063,2019-09-02,2020-11-04,Sales,Male,Black,S3
e002064,2019-09-18,2020-03-26,Administrative,Female,Black,M4
e002065,2019-10-30,2023-06-07,Sales,Male,Black,IC5
e002066,2019-10-18,2022-12-23,Production,Female,Hispanic,IC4
e002067,2019-10-10,,Production,Female,White,IC1
e002068,2019-10-28,2020-01-09,Production,Female,Asian,IC4
e002069,2019-10-21,2023-06-19,Sales,Female,Black,IC2
e002070,2019-10-22,2020-02-06,Administrative,Female,Asian,IC4
e002071,2019-10-11,2024-03-18,Sales,Male,Black,IC1
e002072,2019-11-01,2023-08-31,Production,Female,Asian,IC5
e002073,2019-11-20,2020-08-10,Administrative,Female,White,IC2
e002074,2019-11-04,2019-12-03,Production,Female,Asian,S2
e002075,2019-11-15,2023-04-27,Sales,Female,White,IC2
e002076,2019-11-11,2022-08-10,Sales,Male,Asian,IC5
e002077,2019-11-26,2021-04-19,Administrative,Male,Asian,M4
e002078,2019-11-20,2023-06-01,Production,Female,Asian,IC4
e002079,2019-11-12,2020-12-08,Administrative,Female,Asian,IC7
e002080,2019-11-20,2023-08-01,Production,Female,White,IC3
e002081,2019-11-29,2021-02-25,Sales,Female,Hispanic,IC6
e002082,2019-11-12,2023-08-21,Administrative,Male,Asian,IC5
e002083,2019-11-11,2021-12-22,Administrative,Female,Asian,IC3
